,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74
0,22.107,18.76,21.667,17.797,17.797,17.86,18.594,19.16,19.033,18.916,18.874,18.767,18.938,18.615,18.432,18.812,19.071,18.795,18.711,18.859,18.817,18.773,18.886,18.951,18.971,18.889,18.795,18.905,18.762,18.877,18.861,18.86,18.86,18.86,18.863,18.816,18.929,18.929,18.929,18.808,18.808,18.922,18.893,18.893,18.863,18.863,18.86,18.808,18.808,18.808,18.757,18.757,18.793,18.793,18.893,18.893,18.906,18.906,18.906,18.866,18.881,18.824,18.818,18.916,18.939,18.939,18.873,18.873,18.873,18.886,18.907,18.84,18.84,18.84,18.84
1,-34.965,-37.628,-39.69,-35.54,-35.54,-35.535,-36.431,-37.035,-36.815,-36.716,-36.683,-36.604,-36.769,-36.439,-36.266,-36.598,-36.857,-36.613,-36.533,-36.673,-36.642,-36.582,-36.709,-36.761,-36.788,-36.706,-36.611,-36.716,-36.581,-36.681,-36.679,-36.681,-36.681,-36.681,-36.672,-36.63,-36.743,-36.743,-36.743,-36.62,-36.62,-36.73,-36.703,-36.703,-36.677,-36.677,-36.673,-36.625,-36.625,-36.625,-36.573,-36.573,-36.608,-36.608,-36.705,-36.705,-36.715,-36.715,-36.715,-36.682,-36.694,-36.64,-36.63,-36.728,-36.749,-36.749,-36.684,-36.684,-36.684,-36.697,-36.718,-36.654,-36.654,-36.654,-36.654
2,-0.85465,-1.0231,-1.1203,-0.94764,-0.94764,-0.94555,-1.002,-1.0028,-1.0284,-1.0281,-1.0054,-0.99734,-1.0096,-1.0023,-1.0124,-1.0445,-1.0262,-1.0125,-1.0141,-1.0109,-1.0048,-1.0113,-1.0029,-1.0186,-1.0149,-1.0107,-1.0083,-1.0129,-1.0096,-1.0199,-1.0095,-1.0062,-1.0062,-1.0062,-1.018,-1.0139,-1.0144,-1.0144,-1.0144,-1.0152,-1.0152,-1.0191,-1.0163,-1.0163,-1.0129,-1.0129,-1.015,-1.0112,-1.0112,-1.0112,-1.0107,-1.0107,-1.0114,-1.0114,-1.0149,-1.0149,-1.0187,-1.0187,-1.0187,-1.0113,-1.0144,-1.0109,-1.0142,-1.0149,-1.0176,-1.0176,-1.0158,-1.0158,-1.0158,-1.0164,-1.0157,-1.0133,-1.0133,-1.0133,-1.0133
3,-0.0031248,-0.003215,-0.0017589,-0.003161,-0.003161,-0.0031752,-0.0033899,-0.0033479,-0.0034155,-0.003439,-0.0033699,-0.0033603,-0.0033792,-0.0033527,-0.0034206,-0.0035081,-0.0034391,-0.0033634,-0.0033912,-0.0033799,-0.0033542,-0.0033875,-0.0033248,-0.0034054,-0.0033839,-0.0033931,-0.0033721,-0.0034006,-0.0033717,-0.0034236,-0.0033679,-0.0033687,-0.0033687,-0.0033687,-0.0033962,-0.0033919,-0.0033934,-0.0033934,-0.0033934,-0.0034041,-0.0034041,-0.0034083,-0.003405,-0.003405,-0.0033869,-0.0033869,-0.003402,-0.0033927,-0.0033927,-0.0033927,-0.0033799,-0.0033799,-0.0033753,-0.0033753,-0.0034032,-0.0034032,-0.0034033,-0.0034033,-0.0034033,-0.0033809,-0.0033953,-0.0033767,-0.0033957,-0.0033951,-0.0033997,-0.0033997,-0.0033977,-0.0033977,-0.0033977,-0.0033992,-0.0033938,-0.0033923,-0.0033923,-0.0033923,-0.0033923
4,-2.0835e-05,-2.0068e-05,-2.2773e-05,-2.0034e-05,-2.0034e-05,-2.067e-05,-2.1778e-05,-2.1254e-05,-2.1789e-05,-2.1516e-05,-2.1468e-05,-2.1337e-05,-2.1247e-05,-2.14e-05,-2.1812e-05,-2.1784e-05,-2.1689e-05,-2.1362e-05,-2.1399e-05,-2.1354e-05,-2.1212e-05,-2.1397e-05,-2.1056e-05,-2.1714e-05,-2.1418e-05,-2.1604e-05,-2.1315e-05,-2.1599e-05,-2.1267e-05,-2.1728e-05,-2.1253e-05,-2.1405e-05,-2.1405e-05,-2.1405e-05,-2.1567e-05,-2.1466e-05,-2.1507e-05,-2.1507e-05,-2.1507e-05,-2.1585e-05,-2.1585e-05,-2.1468e-05,-2.1526e-05,-2.1526e-05,-2.147e-05,-2.147e-05,-2.1564e-05,-2.1529e-05,-2.1529e-05,-2.1529e-05,-2.1424e-05,-2.1424e-05,-2.1371e-05,-2.1371e-05,-2.1576e-05,-2.1576e-05,-2.1576e-05,-2.1576e-05,-2.1576e-05,-2.1441e-05,-2.1539e-05,-2.1323e-05,-2.1501e-05,-2.152e-05,-2.1506e-05,-2.1506e-05,-2.1512e-05,-2.1512e-05,-2.1512e-05,-2.1528e-05,-2.151e-05,-2.1465e-05,-2.1465e-05,-2.1465e-05,-2.1465e-05
5,0.075065,0.062953,0.06373,0.063141,0.063141,0.068197,0.064472,0.06424,0.066303,0.062991,0.065171,0.066137,0.065703,0.065408,0.064699,0.064626,0.065019,0.064683,0.065307,0.06501,0.064913,0.064885,0.064953,0.065135,0.064755,0.064791,0.064985,0.064767,0.06479,0.064946,0.064874,0.064837,0.064837,0.064837,0.064811,0.064833,0.06485,0.06485,0.06485,0.064824,0.064824,0.064834,0.0649,0.0649,0.06485,0.06485,0.064882,0.064858,0.064858,0.064858,0.064843,0.064843,0.064886,0.064886,0.064858,0.064858,0.064847,0.064847,0.064847,0.064851,0.064877,0.064873,0.064858,0.064868,0.064861,0.064861,0.064858,0.064858,0.064858,0.064862,0.064862,0.064858,0.064858,0.064858,0.064858
6,0.058272,0.046259,0.044285,0.046718,0.046718,0.049649,0.047343,0.04729,0.048532,0.046405,0.04781,0.048413,0.048127,0.048041,0.047576,0.047476,0.047686,0.047517,0.047936,0.047705,0.047708,0.047648,0.047665,0.047807,0.047621,0.047594,0.047724,0.047583,0.047574,0.04765,0.047635,0.047629,0.047629,0.047629,0.047597,0.047634,0.047642,0.047642,0.047642,0.047621,0.047621,0.047617,0.047662,0.047662,0.047636,0.047636,0.047651,0.047647,0.047647,0.047647,0.047624,0.047624,0.047654,0.047654,0.047637,0.047637,0.047639,0.047639,0.047639,0.047643,0.047652,0.047647,0.047637,0.047642,0.047638,0.047638,0.047638,0.047638,0.047638,0.04764,0.047642,0.047642,0.047642,0.047642,0.047642
7,-3.3515e-05,-4.4643e-05,-2.743e-05,-4.609e-05,-4.609e-05,-3.1353e-05,-4.021e-05,-4.2203e-05,-3.624e-05,-4.4726e-05,-3.9996e-05,-3.8354e-05,-3.9564e-05,-4.1265e-05,-4.1561e-05,-4.1738e-05,-3.9696e-05,-4.0912e-05,-4.0148e-05,-3.9888e-05,-4.1332e-05,-4.0842e-05,-4.0456e-05,-4.0288e-05,-4.1774e-05,-4.0815e-05,-4.0367e-05,-4.099e-05,-4.0607e-05,-3.991e-05,-4.0641e-05,-4.0802e-05,-4.0802e-05,-4.0802e-05,-4.0707e-05,-4.0824e-05,-4.0897e-05,-4.0897e-05,-4.0897e-05,-4.0877e-05,-4.0877e-05,-4.0745e-05,-4.0647e-05,-4.0647e-05,-4.0724e-05,-4.0724e-05,-4.0737e-05,-4.0953e-05,-4.0953e-05,-4.0953e-05,-4.0696e-05,-4.0696e-05,-4.063e-05,-4.063e-05,-4.0688e-05,-4.0688e-05,-4.0857e-05,-4.0857e-05,-4.0857e-05,-4.0917e-05,-4.0754e-05,-4.0732e-05,-4.0685e-05,-4.0721e-05,-4.072e-05,-4.072e-05,-4.0754e-05,-4.0754e-05,-4.0754e-05,-4.0763e-05,-4.0784e-05,-4.0811e-05,-4.0811e-05,-4.0811e-05,-4.0811e-05
8,2.7877e-06,-9.5965e-07,-4.2315e-06,-2.9986e-07,-2.9986e-07,1.1401e-07,-5.2724e-07,-3.5252e-07,-5.7418e-07,-4.8227e-07,-2.3183e-07,3.4948e-07,-1.4171e-08,-3.6544e-08,-2.7581e-07,-2.107e-07,-1.0019e-07,-3.2808e-07,-1.818e-07,-2.9202e-07,-9.9402e-08,-2.1431e-07,-2.3468e-07,-3.4251e-07,-2.3361e-07,-3.184e-07,-3.0484e-07,-3.4594e-07,-3.3738e-07,-2.7564e-07,-2.8799e-07,-3.1392e-07,-3.1392e-07,-3.1392e-07,-2.8857e-07,-3.0752e-07,-2.9847e-07,-2.9847e-07,-2.9847e-07,-3.3115e-07,-3.3115e-07,-2.9997e-07,-2.4234e-07,-2.4234e-07,-2.9573e-07,-2.9573e-07,-2.8734e-07,-2.7275e-07,-2.7275e-07,-2.7275e-07,-2.9201e-07,-2.9201e-07,-2.7797e-07,-2.7797e-07,-3.0534e-07,-3.0534e-07,-2.9869e-07,-2.9869e-07,-2.9869e-07,-2.9519e-07,-2.874e-07,-2.8563e-07,-2.9605e-07,-2.8396e-07,-2.7954e-07,-2.7954e-07,-2.8988e-07,-2.8988e-07,-2.8988e-07,-2.9173e-07,-2.9102e-07,-2.9061e-07,-2.9061e-07,-2.9061e-07,-2.9061e-07
